avg_star,num_sold_time,price,variation,product_id,shop_id,product_name,brand,storage,origin,type,skin_kind,is_5_star,is_4_star,is_3_star,is_2_star,is_1_star,is_commented,is_image,num_rating,processed_description,expiry,send_from,image_path
4.9,408,46000.0,"['60ml THAN DABO', '150ml THAN DABO']",1031,149,"HÀNG CHÍNH HÃNG- Sữa Rửa Mặt Than Hoạt Tính Xóa Mụn, Sach Nhờn Dabo Charcoal Foam Cleanser 150ml/ Tuýp Hàn",DABO,12.0,no_origin,no_type,no_skin,140,3,0,1,2,79,73,146,hàng chính hãng sữa rửa mặt than hoạt_tính xóa mụn sach nhờn dabo charcoal foam cleanser 150 ml tuýp hàn quốc cam_kết check_mark_button hàng chính hãng có tem phụ và tem chống hàng giả check_mark_button sản_phẩm mới 10_hạn sử_dụng còn từ 2 3 năm check_mark_button đảm_bảo sản_phẩm giống hình giống mô_tả check_mark_button bảo_hành đổi trả miễn_phí trong vòng 7 ngày nếu hàng lỗi do nhà sx hay vận_chuyển check_mark_button giá rẻ vô_địch cạnh_tranh nhất thị_trường check_mark_button tuyển sỉ ctv toàn_quốc thông_tin sản_phẩm sữa rửa mặt than hoạt_tính thải độc dabo xuất_xứ hàn quốc dung_tích 150 ml hsd lưu_ý hạn sử_dụng là mới nhất lô mới nhất còn 2 3 năm shop về hàng liên_tục hàng về đẩy đi trong tuần nên hsd được cấp nhật mới liên_tục nha bạn công_dụng sản_phẩm hàng chính hãng sữa rửa mặt than hoạt_tính xóa mụn sach nhờn dabo charcoal foam cleanser 150 ml hàn quốc tinh_chất than hoạt_tính khuẩn và làm sạch cặn_bã khử sạch bã_nhờn và các chất_độc trên da làm mịn bề_mặt da và làm sắc da rạng_rỡ săn và làm mềm da nuôi_dưỡng và tạo độ_ẩm sâu cho da OK_hand thanh_lọc các châ t bâ n và hút độc_tố từ sâu bên trong lỗ chân_lông OK_hand làm sạch sâu bã_nhờn cùng lượng dầu thừa OK_hand ngăn_ngừa mụn cám mụn đầu_đen giúp làn da khỏe_mạnh trắng sáng hơn OK_hand những hạt than hoạt_tính nhỏ li_ti trong sữa rửa mặt cùng các hoạt_chất làm sạch da giúp rửa trôi các bụi bẩn làm sạch da từ tận sâu trong lỗ chân_lông và hấp_thụ dầu thừa giúp se khít lỗ chân_lông giúp da sạch sáng và trả lại làn da sạch khô láng mịn backhand_index_pointing_right đặc_biệt phù_hợp cho da dầu mụn da chịu tác_động xấu của môi_trường hướng_dẫn sử_dụng làm ướt mặt cho một lượng kem vừa đủ vào lòng bàn_tay tạo bọt sau đó mát_xa nhẹ_nhàng trên khuôn_mặt và rửa lại bằng nước,no_expiry,hà nội,329288196_5263837474.jpg
4.9,804,68000.0,one_variation,1032,681,[Sale sốc] Sửa rửa mặt Napoli chính hãng,no_brand,19185.0,no_origin,no_type,no_skin,134,2,1,1,2,72,54,140,sữa rửa mặt quyết_định 8 o da bạn đẹp hay xấu check_mark sữa rửa mặt tốt backhand_index_pointing_right da sạch_sẽ check_mark sữa rửa mặt tốt backhand_index_pointing_right da ẩm_mịn check_mark sữa rửa mặt tốt backhand_index_pointing_right da hấp_thu mỹ_phẩm tốt check_mark sữa rửa mặt tốt backhand_index_pointing_right da ngừa mụn ngừa sạm check_mark sữa rửa mặt tốt thumbs_up da tốt red_exclamation_mark sữa rửa mặt napoli thức_tỉnh làn da cross_mark 2 lần ngày sáng và tối để có làn da mịn_màng như_ý maple_leaf phù_hợp mọi loại da maple_leaf kháng_khuẩn ngừa mụn maple_leaf sạch sâu maple_leaf đào_thải độc_tố chì trên da backhand_index_pointing_right giúp da trắng sáng backhand_index_pointing_right kiềm nhờn backhand_index_pointing_right giảm mụn backhand_index_pointing_right chậm quá_trình lão hóa của da,no_expiry,hà nội,251037439_11055422957.jpg
4.8,505,28000.0,one_variation,1033,110,Sữa Rửa Mặt Hồng Sâm Đỏ My Gold Hàn Quốc,no_brand,1483.0,no_origin,no_type,no_skin,64,3,2,0,2,26,21,71,sữa rửa mặt sạch sâu và trắng da hồng sâm đỏ my gold hàn quốc 130 ml thương_hiệu my gold xuất_xứ hàn quốc_thể_tích 130 ml convenience_store chuỗi cửa_hàng mỹ_phẩm nhi bống uy_tín số 1 kiss_mark mouth lipstick check_mark_button uy_tín đã được đảm_bảo qua hàng vạn đơn hàng trên khắp cả nước trophy check_mark_button cam_kết hàng chính hãng 10 hàng nhập_khẩu hàn quốc South_Korea_South_Korea_South_Korea_check_mark_button bảo_hành 1 đổi 1 nếu hàng lỗi méo mẻ freship đổi trả toàn_quốc pushpin tuyển sỉ và ctv toàn_quốc chiết_khấu cực cao hàng luôn có sẵn đầy kho gọi là ship ngay thành_phần sữa rửa mặt hồng sâm đỏ my gold chiết_xuất nhân_sâm dâu_tằm trà xanh vitamin a e công_dụng sữa rửa mặt hồng sâm đỏ my gold ngăn_ngừa mụn cám tàn_nhang cung_cấp lượng nước cần_thiết để giữ độ_ẩm cho da giúp da luôn mềm_mại mà không thô ráp hỗ_trợ loại_bỏ những chất có thải tẩy sạch bã_nhờn và làm thoáng lỗ chân_lông làm da bạn sạch hơn cung_cấp các dưỡng chất làm tăng sắc_tố cho da trẻ_hóa các tế_bào luôn_luôn giữ ẩm tốt cho da duy_trì sự đàn_hối cho làn da mịn_màng tươi_sáng và trắng hồng tự_nhiên tạo lớp màng bảo_vệ ngăn_chặn những tác_hại của môi_trường lên_da sữa rửa mặt hồng sâm đỏ my gold luôn_luôn giữ ẩm tốt cho da duy_trì sự đàn_hồi làm cho da mịn_màng và tươi_sáng hướng_dẫn sử_dụng sữa rửa mặt hồng sâm đỏ my gold lấy lượng sữa rửa mặt hồng sâm phù_hợp vào lòng bàn_tay tạo bọt rồi thoa đều lên mặt nhẹ_nhàng mat xa sau đó rửa sạch bằng nước_lạnh sử_dụng hàng ngày vào buổi sáng thức dậy và buổi tối trước khi đi ngủ sẽ giúp bạn sở_hữu được làn da trắng sáng mịn_màng cross_mark các bạn lưu_ý giúp shop nha cross_mark pushpin quý_khách vui_lòng đọc kỹ thông_tin sản_phẩm rồi quyết_định mua hàng chứ đừng đặt cho vui hoặc từ_chối khi đã mua hàng tội_nghiệp shop và các bạn giao hàng lắm ạ face_with_tears_of_joy pushpin vận_chuyển_giao hàng là công_ty giao hàng liên_kết với shope không phải shop giao nên khách xem giá tiền cho kĩ trước khi mua hàng nha smiling_face_with_heart eyes pushpin cước_phí vận_chuyển giá hiển_thị trên shope chỉ là giá_trị của sp chưa bao_gồm phí vận_chuyển quý_khách đặt_hàng đặt biệt đối_với khách tỉnh sẽ cộng thêm phí vận_chuyển mức phí vận_chuyển cao hay thấp phụ_thuộc vào nơi đặt_hàng của quý_khách ngoài_ra sẽ có thời_gian bên vận_chuyển_giao rửa_mặt,no_expiry,hà nội,163266766_6134797406.jpg
5.0,6100,165000.0,one_variation,1034,682,Bột Rửa Mặt Nhân Sâm MQ,no_brand,3277.0,no_origin,no_type,no_skin,1800,20,13,2,4,418,361,1839,bột rửa mặt nhân_sâm mq skn giá 03 công_dụng làm sạch da lấy đi da chết bả nhờn độc_tố bám trên da mà ko bào_mòn da thanh_lộc độc_tố do hóa_chất mỹ_phẩm môi_trường hỗ_trợ chống lão_hóa và ngăn_ngừa mụn giảm mụn hướng_dẫn sử_dụng làm sạch mặt_bằng nước_sạch lấy 1 lượng vừa đủ làm ướt rồi masager nhẹ nhàn da khoảng 30 40 s rửa mặt với nước_sạch,no_expiry,tp. hồ chí minh,30382543_7239027743.jpg
5.0,119,15250.0,"['Amino Acid - cấp ârm', 'Whitening- làm trắng', 'Exfoliating-tẩy tbc', 'Anti Wrinkle nhăn', 'Acne remove']",1035,683,Sữa Rửa Mặt Senana 60g Chính Hãng 😊 SNN2567 WE STORE VN,SENANA,580.0,Trung Quốc,dạng lỏng,Mọi loại da,18,0,0,0,0,5,4,18,sửa rửa mặt senana chi nh ha ng rửa trôi lớp bụi bẩn bã_nhờn và tế_bào chết hàng ngày dưỡng da mê m mươ t câ p â m tuyê t đo i ngăn_ngừa làm cho sạch đồng_thời vẫn giữ cho da mềm mịn ko khô ráp giúp điều_tiết được lượng dầu do da bài tiết giúp da đủ độ_ẩm mà ko bị nhờn dầu giúp khiến sạch và thông_thoáng những nang lông bị bức bí dưới da và đẩy_lùi những nhân mụn_shop whatever store sẽ mang lại uy_tín và chất_lượng sỉ lẻ cung_cấp số_lượng lớn giá tốt địa_chỉ biên hòa_đồng nai,12,đồng nai,196066937_6806446536.mp4
4.5,118,92000.0,one_variation,1036,170,Sữa rửa mặt Pond's cao cấp 100g,Pond’s,9.0,no_origin,no_type,no_skin,28,1,1,1,3,20,12,34,công_thức pro cel complex trade_mark gồm 6_dưỡng chất chuyên_biệt giúp thúc_đẩy quá_trình tái_tạo da đẩy_lùi quá_trình lão hóa sữa rửa mặt tạo bọt nhẹ_nhàng làm sạch bụi bẩn bã_nhờn cung_cấp_dưỡng chất thúc_đẩy quá_trình tái_tạo da cân_bằng độ_ẩm làm mềm da thích_hợp với nhiều loại da nhất la da cần chống lão_hóa xuất_xứ thái lan,no_expiry,hà nội,156610565_3148123994.jpg
4.9,331,43000.0,"['tuýp 50g', 'tuýp 100g']",1037,170,Sữa rửa mặt Sắc Ngọc Khang,no_brand,138.0,no_origin,no_type,no_skin,68,4,0,1,0,35,33,73,công_dụng sản_phẩm tinh_chất hoa anh đào có khả_năng ức_chế sản_sinh_sắc_tố nám tàn_nhang sửa rửa mặt sắc ngọc khang với công_thức gel dịu mát chứa các hạt tinh_thể vitamin e giúp loại_bỏ bụi bẩn và bã_nhờn dư_thừa cung_cấp các dưỡng chất cho da giúp da trắng sáng mịn_màng hướng_dẫn sử_dụng sữa rửa mặt sắc ngọc khang sử_dụng 2 lần ngày mỗi sáng tối trước khi trang_điểm hoặc sau khi tiếp_xúc với môi_trường bụi bẩn cho một lượng vừa đủ vào lòng bàn_tay tạo bọt với nước thoa đều lên mặt mat xa nhẹ_nhàng và rửa_sạch với nước,no_expiry,hà nội,156610565_4681629796.jpg
5.0,16,207000.0,"['125ml', '591ML TÁCH SET']",1038,204,Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser- Chính Hãng (TÁCH SET),no_brand,13.0,no_origin,no_type,no_skin,8,0,0,0,0,2,2,8,sữa rửa mặt cetaphil gentle skin cleanser 50 ml sữa rửa mặt cetaphil gentle skin cleanser có công_thức không xà_phòng đã đạt được nhiều giải_thưởng trong lĩnh_vực làm đẹp và chăm_sóc sức_khỏe sữa rửa mặt dịu nhẹ cetaphil với công_thức đặc_biệt để loại_bỏ chất nhờn trên mặt tẩy sạch bụi bẩn và trang_điểm mà không làm cho da bạn bị khô ráp cetaphil gentle skin cleanser có công_thức phù_hợp cho mọi loại da kể_cả da em bé hướng_dẫn sử_dụng làm ướt da mặt thoa sữa rửa mặt lên_da và masage đều rửa lại bằng nước_sạch nên dùng 2 lần ngày sáng và tối,no_expiry,hà nội,154466000_18009259316.jpg
5.0,38,162000.0,one_variation,1039,684,"[ Chính Hãng Giá Tốt ] Sữa Rửa Mặt Nghệ Nhân Sâm MELA Giảm Mụn Sáng Da Dịu Nhẹ, Gel Rửa Mặt Cấp Ẩm Giảm Thâm 200",mela,957.0,Việt Nam,dạng sánh,Mọi loại da,10,0,0,0,0,5,2,10,sữa rửa mặt nghệ_nhân_sâm mela giảm mụn sáng da dịu nhẹ gel rửa mặt cấp ẩm giảm thâm và cân_bằng ph 20 ml high_voltage thông_số sản_phẩm thương_hiệu mela xuất_xứ thương_hiệu việt nam dung_lượng 20 ml hạn sử_dụng 2 năm kể từ ngày sản_xuất 12 tháng kể từ ngày mở nắp ngày sản_xuất in trên bao_bì sản_phẩm high_voltage đặc_điểm nổi_bật sữa rửa mặt thiên_nhiên có aha và bha hàm_lượng aha 3 bha 1 và chiết_xuất từ thiên_nhiên an_toàn và lành_tính có_thể dùng được cho phụ_nữ có thai cho con bú hoặc dưới 25 tuổi sự kết_hợp giữa thảo_mộc và aha bha giúp giảm mụn thâm và làm sáng da giúp da khỏe đẹp mịn_màng ph 5 5 phù_hợp với độ_ph của da mặt chứa các dưỡng chất tác_dụng giúp ngăn_ngừa mụn giảm tắc_nghẽn lỗ chân_lông bạc_hà hoàng_liên làm sạch trắng sáng da nghệ gạo cam_thảo kết_hợp với nhau làm tăng tác_dụng đồng_thời chứa các thành_phần dưỡng ẩm nha đam giúp làm dịu nhẹ ngăn_ngừa khô da giúp da sạch mịn_màng high_voltage thành_phần chiết_xuất nhân_sâm hoàng_liên tinh_chất bạc_hà giúp giảm các tình_trạng mụn chiết_xuất nghệ_vàng chiết_xuất nha đam cung_cấp_dưỡng chất giúp da trắng sáng aha có tác_dụng làm sáng da thu nhỏ lỗ chân_lông cải_thiện bề_mặt da thô ráp cho làn da mịn_màng căng bóng bha với công_thức dịu nhẹ giúp làm sạch da giải_quyết tình_trạng bít tắc lỗ chân_lông ngăn_ngừa mụn đẩy mụn ẩn và mụn đầu_đen high_voltage công_dụng giúp làm sạch dịu nhẹ bụi bẩn và bã_nhờn trên da mặt giúp giảm mụn cho da mặt và giảm thâm_dưỡng ẩm cung_cấp_dưỡng chất giúp da trắng sáng high_voltage hướng_dẫn sử_dụng bước_1 làm ướt da mặt bước 2 lấy một lượng sữa rửa mặt mela vừa đủ cho vào lòng bàn_tay tạo bọt rồi xoa nhẹ_nhàng ở trên mặt 1 1 5 phút lưu_ý nên tránh vùng mắt bước 3 rửa sạch lại với nước ấm sử_dụng 2 lần ngày herb lưu_ý bha cùng các thành_phần trong sữa rửa mặt sẽ giúp sạch lỗ chân_lông loại_bỏ bụi bẩn dầu thừa và sẽ giúp đẩy mụn ẩn lên sau khi đẩy mụn ẩn lên sữa rửa mặt sẽ giúp làm khô cồi mụn từ đó có_thể để mụn tự rụng hoặc xử_lý nhẹ_nhàng bằng bông tăm chỉ áp_dụng với mụn đã khô cồi khi đã đẩy mụn ẩn ra ngoài aha cùng các thành_phần trong sữa rửa mặt sẽ giúp giảm thâm da mềm mịn trắng sáng sản_phẩm giúp đẩy mụn có_thể dùng kết_hợp với các sản_phẩm chấm mụn kem mụn để tăng kết_quả tốt hơn đối_tượng sử_dụng mọi đối_tượng kết_quả sau sử_dụng sản_phẩm của mỗi người là khác nhau tùy thuộc vào cơ_địa của người dùng mela,24,tp. hồ chí minh,574905680_16712861251.jpg
5.0,489,62000.0,"['CẤP ẨM - 170g', 'TẨY TRANG - 130g', 'GIẢM MỤN - 130g', 'TẠO BỌT - 130G']",1040,372,Sữa Rửa Mặt Dưỡng Ẩm Làm Sáng Da Reihaku Hatomugi Facial Foam 170g/130g,REIHAKU HATOMUGI,167.0,no_origin,no_type,no_skin,172,4,0,0,1,80,76,177,sữa rửa mặt làm sáng da reihaku hatomugi facial foam 170 g thương_hiệu reihaku hatomugi xuất_xứ nhật bản trọng_lượng 130 g công_dụng sản_phẩm thành_phần hạt ý_dĩ cung_cấp độ_ẩm và dưỡng chất cho da giúp làm sạch bụi bẩn bã_nhờn và làm sáng da cải_thiện làn da_khô ráp giúp da đàn_hồi hơn ngăn_ngừa mụn dưỡng trắng da giúp da mịn_màng sáng hồng tự_nhiên hướng_dẫn sử_dụng cho một lượng sữa rửa mặt vừa đủ ra lòng bàn_tay và cho thêm chút nước để tạo bọt mát_xa nhẹ_nhàng da mặt theo chiều kim đồng_hồ rửa sạch lại với nước lưu_ý bao bi sa n phâ m co thê thay đô i theo tư ng lô ha ng tư nha sa n xuâ t những thông_tin trên đây đều là từ nhà_sản_xuất cung_cấp khách_hàng cần hiểu và lưu_ý rằng không có một sản_phẩm nào có_thể đảm_bảo phù_hợp với 10 tất_cả các làn da vậy nên bạn cần thử sản_phẩm ở một vùng nhỏ trên da trước khi sử_dụng cho toàn toàn khuôn_mặt cơ_thể thời_gian sản_phẩm có tác_dụng sẽ khác nhau tùy tình_trạng da cơ_địa mỗi người nhe a_hạn sử_dụng 3 năm từ nsx xem trên sản_phẩm,no_expiry,tp. hồ chí minh,8778931_9662507905.jpg
4.4,17,62000.0,one_variation,1041,685,Kem Rửa Mặt Dưỡng Ẩm Tối Ưu Hada Labo Advanced Nourish Hyaluronic Acid Cleanser 80g (Trắng),Hada Labo,979.0,Việt Nam,no_type,no_skin,4,0,0,1,0,4,3,5,kem rửa mặt_dưỡng ẩm tối_ưu hada labo advanced nourish acid cleanser 80 g hiệu hada laboxuất xứ việt namdung_lượng 80 g tính_năng nổi_bật làm sạch sâu bụi bẩn bã_nhờn tế_bào chết trên da ph cân_bằng dịu nhẹ cho da ha giúp cung_cấp độ_ẩm toàn_diện cho các lớp biểu_bì tái_tạo cấu_trúc đàn_hồi cho làn da ẩm mượt giảm tình_trạng mất nước cung_cấp_độ_ẩm tối_ưu ngay cả khi đang rửa mặt hướng_dẫn sử_dụng lấy lượng kem rửa mặt vừa đủ thêm nước và tạo bọt trong lòng bàn_tay áp bọt lên mặt và mát_xa nhẹ_nhàng theo chuyển_động tròn từ dưới lên trên từ trong ra ngoài rửa thật sạch với nước sử_dụng ngày 2 lần sáng và tối lưu_ý bao_bì sản_phẩm_chất sản_phẩm và mùi của sản_phẩm có_thể thay_đổi theo từng lô hàng từ nhà_sản_xuất những thông_tin trên đây đều là từ nhà_sản_xuất cung_cấp khách_hàng cần hiểu và lưu_ý rằng không có một sản_phẩm nào có_thể đảm_bảo phù_hợp với 10 tất_cả các làn da vậy nên bạn cần thử sản_phẩm ở một vùng nhỏ trên da trước khi sử_dụng cho toàn khuôn_mặt ngưng sử_dụng và tham_khảo ý_kiến bác_sĩ khi có dấu_hiệu dị_ứng như nổi mẩn đỏ sưng ngứa thời_gian sản_phẩm có tác_dụng sẽ khác nhau tùy cơ_địa mỗi người nhé ạ hsd 3 năm từ nsx xem trên sản_phẩm,36,tp. hồ chí minh,844603777_19045688500.mp4
